No.,Time,Source,Destination,Protocol,Length,HID Data,HID DataRA,
9136,30.612248,1.45.1,host,USB,27,,,
9155,30.63024,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9156,30.630247,host,1.45.1,USB,27,,,
9157,30.63284,host,1.45.1,USB,91,40fa040102a100384c05fa8002e2d100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102a100384c05fa8002e2d100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9158,30.636254,1.45.1,host,USB,27,,,
9163,30.65124,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9164,30.65126,host,1.45.1,USB,27,,,
9165,30.651761,host,1.45.1,USB,91,40fa040102a200384c05fa8002e30200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102a200384c05fa8002e30200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9168,30.656252,1.45.1,host,USB,27,,,
9173,30.671238,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9174,30.671256,host,1.45.1,USB,27,,,
9175,30.671937,host,1.45.1,USB,91,40fa040102a300384c05fa8002e33300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102a300384c05fa8002e33300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9178,30.676234,1.45.1,host,USB,27,,,
9181,30.69124,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9182,30.691257,host,1.45.1,USB,27,,,
9185,30.692557,host,1.45.1,USB,91,40fa040102a400384c05fa8002e36400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102a400384c05fa8002e36400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9186,30.696268,1.45.1,host,USB,27,,,
9191,30.711252,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9192,30.711268,host,1.45.1,USB,27,,,
9193,30.711801,host,1.45.1,USB,91,40fa040102a500384c05fa8002e39500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102a500384c05fa8002e39500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9196,30.71624,1.45.1,host,USB,27,,,
9199,30.731248,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9200,30.731277,host,1.45.1,USB,27,,,
9201,30.732095,host,1.45.1,USB,91,40fa040102a600384c05fa8002e3c600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102a600384c05fa8002e3c600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9204,30.736332,1.45.1,host,USB,27,,,
9209,30.752241,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9210,30.752264,host,1.45.1,USB,27,,,
9211,30.753306,host,1.45.1,USB,91,40fa040102a700384c05fa8002e3f700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102a700384c05fa8002e3f700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9212,30.756338,1.45.1,host,USB,27,,,
9213,30.772247,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9214,30.772266,host,1.45.1,USB,27,,,
9215,30.772715,host,1.45.1,USB,91,40fa040102a800384c05fa8002e42800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102a800384c05fa8002e42800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9216,30.776274,1.45.1,host,USB,27,,,
9217,30.792439,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9218,30.792469,host,1.45.1,USB,27,,,
9219,30.793201,host,1.45.1,USB,91,40fa040102a900384c05fa8002e45900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102a900384c05fa8002e45900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9220,30.79627,1.45.1,host,USB,27,,,
9221,30.812264,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9222,30.812287,host,1.45.1,USB,27,,,
9223,30.812627,host,1.45.1,USB,91,40fa040102aa00384c05fa8002e48a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102aa00384c05fa8002e48a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9224,30.816264,1.45.1,host,USB,27,,,
9237,30.833287,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9238,30.833385,host,1.45.1,USB,27,,,
9239,30.834487,host,1.45.1,USB,91,40fa040102ab00384c05fa8002e4bb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102ab00384c05fa8002e4bb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9240,30.83626,1.45.1,host,USB,27,,,
9241,30.853253,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9242,30.853278,host,1.45.1,USB,27,,,
9243,30.853781,host,1.45.1,USB,91,40fa040102ac00384c05fa8002e4ec00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102ac00384c05fa8002e4ec00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9244,30.85626,1.45.1,host,USB,27,,,
9245,30.873268,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9246,30.873299,host,1.45.1,USB,27,,,
9247,30.874022,host,1.45.1,USB,91,40fa040102ad00384c05fa8002e51d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102ad00384c05fa8002e51d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9248,30.876265,1.45.1,host,USB,27,,,
9249,30.893248,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9250,30.893262,host,1.45.1,USB,27,,,
9251,30.893872,host,1.45.1,USB,91,40fa040102ae00384c05fa8002e54e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102ae00384c05fa8002e54e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9252,30.896269,1.45.1,host,USB,27,,,
9253,30.913269,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9254,30.9133,host,1.45.1,USB,27,,,
9255,30.913945,host,1.45.1,USB,91,40fa040102af00384c05fa8002e57f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102af00384c05fa8002e57f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9256,30.916267,1.45.1,host,USB,27,,,
9257,30.934252,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9258,30.934269,host,1.45.1,USB,27,,,
9259,30.934753,host,1.45.1,USB,91,40fa040102b000384c05fa8002e5b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b000384c05fa8002e5b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9260,30.936263,1.45.1,host,USB,27,,,
9261,30.954273,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9262,30.954308,host,1.45.1,USB,27,,,
9263,30.955078,host,1.45.1,USB,91,40fa040102b100384c05fa8002e5e100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b100384c05fa8002e5e100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9264,30.956267,1.45.1,host,USB,27,,,
9265,30.974327,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9266,30.974356,host,1.45.1,USB,27,,,
9267,30.975226,host,1.45.1,USB,91,40fa040102b200384c05fa8002e61200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b200384c05fa8002e61200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9268,30.976274,1.45.1,host,USB,27,,,
9269,30.994417,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9270,30.994441,host,1.45.1,USB,27,,,
9271,30.995074,host,1.45.1,USB,91,40fa040102b300384c05fa8002e64300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b300384c05fa8002e64300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9272,30.996269,1.45.1,host,USB,27,,,
9273,31.015252,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9274,31.015265,host,1.45.1,USB,27,,,
9275,31.016025,host,1.45.1,USB,91,40fa040102b400384c05fa8002e67400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b400384c05fa8002e67400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9288,31.02025,1.45.1,host,USB,27,,,
9289,31.035275,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9290,31.035302,host,1.45.1,USB,27,,,
9291,31.035736,host,1.45.1,USB,91,40fa040102b500384c05fa8002e6a500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b500384c05fa8002e6a500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9292,31.040265,1.45.1,host,USB,27,,,
9293,31.055279,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9294,31.055311,host,1.45.1,USB,27,,,
9295,31.056038,host,1.45.1,USB,91,40fa040102b600384c05fa8002e6d600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b600384c05fa8002e6d600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9296,31.060271,1.45.1,host,USB,27,,,
9297,31.075263,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9298,31.075288,host,1.45.1,USB,27,,,
9299,31.075976,host,1.45.1,USB,91,40fa040102b700384c05fa8002e70700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b700384c05fa8002e70700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9300,31.080282,1.45.1,host,USB,27,,,
9301,31.095274,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9302,31.095289,host,1.45.1,USB,27,,,
9303,31.096264,host,1.45.1,USB,91,40fa040102b800384c05fa8002e73800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b800384c05fa8002e73800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9304,31.100273,1.45.1,host,USB,27,,,
9305,31.116255,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9306,31.11627,host,1.45.1,USB,27,,,
9307,31.116317,host,1.45.1,USB,91,40fa040102b900384c05fa8002e76900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102b900384c05fa8002e76900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9308,31.120272,1.45.1,host,USB,27,,,
9309,31.136258,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9310,31.136274,host,1.45.1,USB,27,,,
9311,31.136557,host,1.45.1,USB,91,40fa040102ba00384c05fa8002e79a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102ba00384c05fa8002e79a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9312,31.140273,1.45.1,host,USB,27,,,
9313,31.156255,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9314,31.156269,host,1.45.1,USB,27,,,
9315,31.156664,host,1.45.1,USB,91,40fa040102bb00384c05fa8002e7cb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102bb00384c05fa8002e7cb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9316,31.160319,1.45.1,host,USB,27,,,
9317,31.17626,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9318,31.176284,host,1.45.1,USB,27,,,
9319,31.176759,host,1.45.1,USB,91,40fa040102bc00384c05fa8002e7fc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102bc00384c05fa8002e7fc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9320,31.180295,1.45.1,host,USB,27,,,
9321,31.19726,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9322,31.197279,host,1.45.1,USB,27,,,
9323,31.197394,host,1.45.1,USB,91,40fa040102bd00384c05fa8002e82d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102bd00384c05fa8002e82d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9324,31.200347,1.45.1,host,USB,27,,,
9325,31.217281,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9326,31.217304,host,1.45.1,USB,27,,,
9327,31.217899,host,1.45.1,USB,91,40fa040102be00384c05fa8002e85e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102be00384c05fa8002e85e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9328,31.220274,1.45.1,host,USB,27,,,
9341,31.237256,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9342,31.237275,host,1.45.1,USB,27,,,
9343,31.237529,host,1.45.1,USB,91,40fa040102bf00384c05fa8002e88f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102bf00384c05fa8002e88f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9344,31.240271,1.45.1,host,USB,27,,,
9345,31.25726,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9346,31.257274,host,1.45.1,USB,27,,,
9347,31.257863,host,1.45.1,USB,91,40fa040102c000384c05fa8002e8c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c000384c05fa8002e8c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9348,31.260259,1.45.1,host,USB,27,,,
9349,31.277279,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9350,31.277334,host,1.45.1,USB,27,,,
9351,31.277552,host,1.45.1,USB,91,40fa040102c100384c05fa8002e8f100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c100384c05fa8002e8f100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9352,31.280291,1.45.1,host,USB,27,,,
9357,31.298264,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9358,31.298282,host,1.45.1,USB,27,,,
9359,31.298801,host,1.45.1,USB,91,40fa040102c200384c05fa8002e92200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c200384c05fa8002e92200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9362,31.300253,1.45.1,host,USB,27,,,
9365,31.318259,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9366,31.318273,host,1.45.1,USB,27,,,
9367,31.318453,host,1.45.1,USB,91,40fa040102c300384c05fa8002e95300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c300384c05fa8002e95300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9368,31.320355,1.45.1,host,USB,27,,,
9369,31.338287,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9370,31.338309,host,1.45.1,USB,27,,,
9371,31.338803,host,1.45.1,USB,91,40fa040102c400384c05fa8002e98400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c400384c05fa8002e98400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9372,31.340279,1.45.1,host,USB,27,,,
9373,31.358267,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9374,31.358288,host,1.45.1,USB,27,,,
9375,31.358643,host,1.45.1,USB,91,40fa040102c500384c05fa8002e9b500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c500384c05fa8002e9b500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9376,31.36026,1.45.1,host,USB,27,,,
9377,31.379458,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9378,31.379499,host,1.45.1,USB,27,,,
9379,31.380475,host,1.45.1,USB,91,40fa040102c600384c05fa8002e9e600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c600384c05fa8002e9e600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9380,31.384288,1.45.1,host,USB,27,,,
9381,31.399292,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9382,31.399324,host,1.45.1,USB,27,,,
9383,31.399435,host,1.45.1,USB,91,40fa040102c700384c05fa8002ea1700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c700384c05fa8002ea1700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9384,31.400284,1.45.1,host,USB,27,,,
9385,31.419271,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9386,31.419296,host,1.45.1,USB,27,,,
9387,31.419786,host,1.45.1,USB,91,40fa040102c800384c05fa8002ea4800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c800384c05fa8002ea4800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9388,31.424263,1.45.1,host,USB,27,,,
9401,31.439282,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9402,31.439312,host,1.45.1,USB,27,,,
9403,31.439871,host,1.45.1,USB,91,40fa040102c900384c05fa8002ea7900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102c900384c05fa8002ea7900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9404,31.444268,1.45.1,host,USB,27,,,
9405,31.459267,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9406,31.459281,host,1.45.1,USB,27,,,
9407,31.4598,host,1.45.1,USB,91,40fa040102ca00384c05fa8002eaaa00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102ca00384c05fa8002eaaa00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9408,31.464294,1.45.1,host,USB,27,,,
9409,31.480268,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9410,31.480287,host,1.45.1,USB,27,,,
9411,31.480778,host,1.45.1,USB,91,40fa040102cb00384c05fa8002eadb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102cb00384c05fa8002eadb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9412,31.484355,1.45.1,host,USB,27,,,
9413,31.500269,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9414,31.500288,host,1.45.1,USB,27,,,
9415,31.501376,host,1.45.1,USB,91,40fa040102cc00384c05fa8002eb0c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102cc00384c05fa8002eb0c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9416,31.504282,1.45.1,host,USB,27,,,
9417,31.520295,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9418,31.520327,host,1.45.1,USB,27,,,
9419,31.520737,host,1.45.1,USB,91,40fa040102cd00384c05fa8002eb3d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102cd00384c05fa8002eb3d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9420,31.524287,1.45.1,host,USB,27,,,
9421,31.540277,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9422,31.540302,host,1.45.1,USB,27,,,
9423,31.540739,host,1.45.1,USB,91,40fa040102ce00384c05fa8002eb6e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102ce00384c05fa8002eb6e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9424,31.544287,1.45.1,host,USB,27,,,
9425,31.561278,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9426,31.561318,host,1.45.1,USB,27,,,
9427,31.561869,host,1.45.1,USB,91,40fa040102cf00384c05fa8002eb9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102cf00384c05fa8002eb9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9428,31.564295,1.45.1,host,USB,27,,,
9429,31.581287,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9430,31.581312,host,1.45.1,USB,27,,,
9431,31.581756,host,1.45.1,USB,91,40fa040102d000384c05fa8002ebd000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d000384c05fa8002ebd000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9432,31.584292,1.45.1,host,USB,27,,,
